vin,back_legroom_mm,body_type,city,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,engine_type,exterior_color,franchise_dealer,front_legroom_mm,fuel_type,height_mm,highway_fuel_economy,horsepower,interior_color,is_new,latitude,listed_date,listing_color,longitude,make_name,maximum_seating,mileage,model_name,power,savings_amount,seller_rating,torque,transmission,transmission_display,wheel_system,wheelbase_mm,width_mm,year,price
5.0,955.04,Minivan,Phoenix,18.0,10,85023,3500.0,6.0,Silver Sky Metallic,True,1028.7,Gasoline,1790.6999999999998,25.0,266.0,Black,False,33.6397,1005.5,SILVER,-112.109,Toyota,8.0,65047.0,Sienna,266.0,297.0,4.076923076923077,2472.5,A,Automatic,FWD,3030.22,1983.7399999999998,2016,22421.0
8.0,970.28,SUV / Crossover,Louisville,23.0,36,40222,2000.0,4.0,Molten Silver,True,1054.1,Gasoline,1645.9199999999998,30.0,164.0,Gray,False,38.2493,1006.0,SILVER,-85.6069,Hyundai,5.0,39763.0,Tucson,164.0,876.0,4.3125,2075.5,A,6-Speed Automatic,FWD,2669.5399999999995,1849.12,2019,17000.0
3.0,972.8199999999998,Sedan,Spring,23.0,201,77388,2500.0,4.0,Magnetic Metallic,True,1125.2199999999998,Gasoline,1475.74,34.0,175.0,Gray (Light Putty),True,30.0574,1009.0,GRAY,-95.4674,Ford,5.0,0.0,Fusion,181.0,0.0,4.233766233766234,2252.5,A,6-Speed Automatic,FWD,2849.88,2120.9,2020,21136.0
2.0,1021.08,SUV / Crossover,El Paso,14.0,75,79925,5000.0,8.0,Yulong White,True,1079.5,Gasoline,1833.8799999999999,19.0,510.0,Ebony/Ebony/Ebony/Ebony,False,31.782,1007.0,WHITE,-106.393,Land Rover,5.0,27481.0,Range Rover,510.0,838.0,4.909090909090909,1480.5,A,8-Speed Automatic,AWD,2921.0,2219.96,2017,73622.0
4.0,1003.3,SUV / Crossover,Columbus,26.0,37,43230,2500.0,4.0,autumn green metallic,True,1087.12,Gasoline,1678.9399999999998,33.0,182.0,slate black,True,40.0278,1006.0,GREEN,-82.8667,Subaru,5.0,8.0,Outback,182.0,0.0,,2288.0,CVT,Continuously Variable Transmission,AWD,2745.74,2082.7999999999997,2020,30468.0
1.0,1107.44,Pickup Truck,Morristown,16.0,186,37813,3500.0,6.0,Black,True,1115.06,Gasoline,1960.8799999999999,22.0,375.0,Black,True,36.2066,1008.5,BLACK,-83.3033,Ford,6.0,0.0,F-150,395.0,0.0,4.0,2450.0,A,Automatic,4WD,3683.0,2458.72,2020,54513.0
2.0,949.9599999999999,Sedan,Cambridge,30.0,13,2138,2000.0,4.0,Molten Lava Pearl,True,1074.4199999999998,Gasoline,1414.78,38.0,158.0,,True,42.3839,1006.0,UNKNOWN,-71.1417,Honda,5.0,8.0,Civic,158.0,0.0,3.866666666666666,2169.0,CVT,Continuously Variable Transmission,FWD,2700.02,1798.32,2020,21755.0
8.0,982.98,SUV / Crossover,Houma,21.0,112,70364,2400.0,4.0,Blue,False,1066.8,Gasoline,1684.0199999999998,30.0,176.0,Gray,False,29.638,1007.5,BLUE,-90.7596,Hyundai,5.0,154668.0,Tucson,176.0,59.0,3.5,2084.0,A,6-Speed Automatic,FWD,2639.06,1821.18,2012,7400.0
5.0,883.9199999999998,Sedan,Ocala,27.0,197,34474,2500.0,4.0,Calypso Red,True,1170.94,Gasoline,1445.26,37.0,191.0,Black,True,29.1787,1009.0,RED,-82.1525,Hyundai,5.0,9.0,Sonata,191.0,0.0,4.357142857142857,2090.5,A,Automatic,FWD,2839.72,1859.28,2020,24981.0
8.0,891.54,Sedan,Mt Laurel,21.0,69,8054,3000.0,6.0,Mineral Gray Metallic,True,1066.8,Gasoline,1430.0199999999998,32.0,320.0,Saddle Brown/Brown/Brown,False,39.9221,1006.5,GRAY,-74.9478,BMW,5.0,26769.0,3 Series,320.0,3744.0,4.131147540983607,855.0,A,Automatic,RWD,2809.24,2032.0,2017,29989.0
5.0,1059.18,SUV / Crossover,Grapevine,20.0,444,76051,3500.0,6.0,Graphite Shadow,True,1071.88,Gasoline,1742.4399999999998,27.0,295.0,Gray (graphite),True,32.9211,1006.5,UNKNOWN,-97.0639,INFINITI,7.0,12314.0,QX60,295.0,0.0,4.453333333333333,2535.0,CVT,Continuously Variable Transmission,FWD,2900.68,1960.8799999999999,2020,50270.0
3.0,982.98,SUV / Crossover,Franklin,23.0,293,37067,2000.0,4.0,Mocha Almond,True,1005.84,Gasoline,1676.3999999999999,29.0,268.0,Brown (Graphite),True,35.9594,1004.0,UNKNOWN,-86.8086,INFINITI,5.0,15.0,QX50,268.0,0.0,4.416666666666667,940.0,CVT,Continuously Variable Transmission,FWD,2799.08,2161.5399999999995,2020,44095.0
1.0,899.16,Sedan,Rutland,21.0,25,5702,2000.0,4.0,Ice Silver,True,1099.82,Gasoline,1475.74,27.0,268.0,Carbon Black,True,43.5884,1006.0,SILVER,-72.9686,Subaru,5.0,1.0,WRX,268.0,0.0,4.371428571428571,1129.0,M,6-Speed Manual,AWD,2649.22,2004.06,2020,33796.0
2.0,1005.84,SUV / Crossover,Bosque Farms,19.0,8,87068,3700.0,6.0,White,False,1033.78,Gasoline,1709.4199999999998,26.0,305.0,Brown,False,34.8519,1005.5,WHITE,-106.691,Lincoln,5.0,61856.0,MKX,305.0,1653.0,4.428571428571429,2140.0,A,Automatic,FWD,2824.48,2222.5,2012,13500.0
3.0,916.9399999999999,SUV / Crossover,Greenville,19.0,5,38703,2400.0,4.0,Billet,True,1036.32,Gasoline,1691.6399999999999,25.0,172.0,Black,True,33.4001,1005.5,UNKNOWN,-91.0108,Dodge,7.0,0.0,Journey,172.0,0.0,4.75,2282.5,A,4-Speed Automatic,FWD,2890.52,2125.98,2020,27705.0
1.0,1043.94,Sedan,Pensacola,15.0,1007,32505,4600.0,8.0,Black,False,1082.04,Gasoline,1473.1999999999998,22.0,205.0,Black,False,30.468,1002.5,BLACK,-87.2537,Lincoln,6.0,104126.0,Town Car,205.0,0.0,4.666666666666667,1640.0,A,Automatic,RWD,2989.58,1986.28,1999,8900.0
3.0,949.9599999999999,Sedan,Chicago,30.0,233,60610,1400.0,4.0,Black,True,1043.94,Gasoline,1457.9599999999998,40.0,147.0,Storm Gray,True,41.9025,1009.5,BLACK,-87.6311,Volkswagen,5.0,475.0,Jetta,147.0,0.0,2.9393939393939394,792.0,A,8-Speed Automatic,FWD,2684.7799999999997,1798.32,2020,20025.0
3.0,1005.84,SUV / Crossover,Henderson,25.0,191,89011,2500.0,4.0,Snowflake White Pearl Mica,True,1041.3999999999999,Gasoline,1681.48,31.0,187.0,Black,True,36.0469,1008.5,WHITE,-115.019,Mazda,5.0,11.0,CX-5,187.0,0.0,4.0,2093.0,A,6-Speed Automatic,FWD,2697.48,2115.8199999999997,2020,29505.0
6.0,932.1800000000001,SUV / Crossover,Kansas City,23.0,225,64154,2000.0,4.0,White Platinum Metallic Tri-Coat,True,1089.6599999999999,Gasoline,1653.5399999999997,29.0,166.0,White (Medium Light Stone Leather),True,39.2522,1009.5,WHITE,-94.6553,Ford,5.0,3.0,EcoSport,166.0,0.0,5.0,2299.5,A,Automatic,AWD,2519.68,2057.4,2020,24599.0
3.0,970.28,SUV / Crossover,Fort Mill,22.0,125,29708,2400.0,4.0,Snow White Pearl,True,1054.1,Gasoline,1656.08,29.0,181.0,Brown (Tan),False,35.061,1007.5,WHITE,-80.9565,Kia,5.0,110498.0,Sportage,181.0,1684.0,4.375,2087.5,A,Automatic,FWD,2669.5399999999995,1854.1999999999998,2018,13766.0
5.0,835.66,SUV / Crossover,Houston,17.0,13,77061,4000.0,6.0,White,False,1059.18,Gasoline,1816.1,22.0,270.0,,False,29.6508,1006.0,WHITE,-95.2991,Toyota,7.0,112956.0,4Runner,270.0,1012.0,5.0,2339.0,A,Automatic,4X2,2788.9199999999996,1925.3199999999997,2015,22990.0
3.0,906.78,SUV / Crossover,Buena Park,26.0,266,90621,1400.0,4.0,Summit White,True,1036.32,Gasoline,1676.3999999999999,31.0,138.0,Jet Black,True,33.8632,1003.5,WHITE,-117.991,Chevrolet,5.0,8.0,Trax,138.0,0.0,3.5,174.0,A,Automatic,FWD,2555.24,1775.46,2020,19995.0
1.0,909.3199999999998,Pickup Truck,Lake City,16.0,12,51449,3600.0,6.0,Red Hot,True,1143.0,Gasoline,1833.8799999999999,18.0,308.0,Jet Black w/Leather-Appointed Seat Trim,False,42.2672,1006.0,RED,-94.7454,Chevrolet,5.0,41120.0,Colorado,181.0,3080.0,3.789473684210526,1184.5,A,8-Speed Automatic,4WD,3263.8999999999996,2131.06,2019,33000.0
2.0,1016.0,Sedan,Capitol Heights,18.0,53,20743,3600.0,6.0,Black,False,1163.32,Gasoline,1511.3,28.0,304.0,Black,False,38.8872,1006.5,BLACK,-76.9032,Cadillac,5.0,172359.0,XTS,304.0,894.0,3.75,2782.0,A,6-Speed Automatic,FWD,2837.18,1851.66,2015,12550.0
2.0,1031.24,SUV / Crossover,Gowanda,20.0,78,14070,2000.0,4.0,BL,True,1082.04,Gasoline,1742.4399999999998,28.0,245.0,,False,42.4808,1007.0,UNKNOWN,-78.9289,Ford,5.0,28903.0,Edge,280.0,865.0,5.0,2125.0,A,6-Speed Automatic,AWD,2849.88,2179.3199999999997,2016,22995.0
1.0,904.24,SUV / Crossover,Des Moines,18.0,306,50315,3000.0,6.0,Maroon,False,1056.6399999999999,Flex Fuel Vehicle,1722.12,23.0,240.0,Black,False,41.5266,1004.0,RED,-93.613,Ford,5.0,161000.0,Escape,240.0,112.0,4.5,2261.5,A,6-Speed Automatic,AWD,2618.74,2065.02,2010,5999.0
1.0,1054.1,SUV / Crossover,Scottsboro,17.0,71,35769,3500.0,6.0,Magnetic Metallic,True,1115.06,Gasoline,1945.6399999999996,23.0,375.0,Gray (Medium Stone),True,34.6615,1006.5,GRAY,-86.0156,Ford,8.0,5.0,Expedition,375.0,0.0,4.177215189873418,1360.0,A,Automatic,4X2,3111.5,2372.36,2020,53730.0
1.0,934.7199999999999,SUV / Crossover,North Chesterfield,17.0,15,23235,3600.0,6.0,White,False,1049.02,Gasoline,1775.46,24.0,281.0,dark titanium light titanium,False,37.4987,1006.0,WHITE,-77.5394,Chevrolet,8.0,69532.0,Traverse,281.0,672.0,4.5,1833.0,A,6-Speed Automatic,FWD,3020.06,1993.8999999999999,2015,17020.0
8.0,962.6599999999999,SUV / Crossover,Brownsville,26.0,247,78520,2500.0,4.0,Brilliant Silver Metallic,True,1092.2,Gasoline,1684.0199999999998,33.0,170.0,Black (Charcoal),True,25.9528,1009.5,SILVER,-97.5065,Nissan,5.0,1.0,Rogue,170.0,0.0,5.0,2287.5,CVT,Continuously Variable Transmission,FWD,2705.1,1838.96,2020,21185.0
3.0,1008.38,SUV / Crossover,Louisville,26.0,40,40218,2000.0,4.0,Ebony Twilight Metallic,False,1038.86,Gasoline,1661.16,30.0,252.0,Jet Black,False,38.1896,1006.0,UNKNOWN,-85.6422,GMC,5.0,42937.0,Terrain,252.0,399.0,4.333333333333333,1130.0,A,9-Speed Automatic,FWD,2725.4199999999996,1838.96,2019,19890.0
1.0,1107.44,Pickup Truck,Jacksonville,15.0,302,75766,5000.0,8.0,Silver,True,1115.06,Flex Fuel Vehicle,1960.8799999999999,21.0,395.0,Medium Earth Gray,True,31.9663,1004.0,SILVER,-95.2492,Ford,6.0,6.0,F-150,395.0,0.0,4.2727272727272725,2450.0,A,Automatic,4WD,3683.0,2458.72,2020,39567.0
1.0,1107.44,Pickup Truck,Houston,17.0,51,77034,5000.0,8.0,Rapid Red Metallic Tinted Clearcoat,True,1115.06,Flex Fuel Vehicle,1920.2399999999998,23.0,395.0,Black,True,29.6222,1006.5,RED,-95.2221,Ford,6.0,12.0,F-150,395.0,0.0,4.490566037735849,2450.0,A,Automatic,4X2,3683.0,2458.72,2020,46988.0
2.0,1018.54,Sedan,Las Vegas,19.0,79,89104,3600.0,6.0,Frostbite,True,1061.7199999999998,Gasoline,1468.12,30.0,292.0,Black,True,36.1444,1007.0,UNKNOWN,-115.1,Dodge,5.0,,Charger,292.0,0.0,3.657142857142857,2530.0,A,8-Speed Automatic,RWD,3048.0,2100.58,2020,25243.0
4.0,988.06,Sedan,Grand Forks,25.0,39,58201,2500.0,4.0,ATTITUDE BLACK,True,1056.6399999999999,Gasoline,1470.6599999999999,35.0,178.0,White (IVORY),False,47.8894,1006.0,BLACK,-97.0606,Toyota,5.0,59509.0,Camry,178.0,294.0,4.0,2135.0,A,Automatic,FWD,2776.22,1821.18,2014,13500.0
7.0,810.2599999999999,Convertible,New Port Richey,23.0,46,34652,2000.0,4.0,Grey,False,1049.02,Gasoline,1384.3,30.0,211.0,Brown (Tan),False,28.2254,1006.5,GRAY,-82.7333,Audi,4.0,91532.0,A5,211.0,1364.0,4.588235294117647,879.0,CVT,Continuously Variable Transmission,FWD,2750.8199999999997,2019.3,2010,10900.0
2.0,1021.08,Sedan,Elmhurst,17.0,15,60126,3500.0,6.0,Black,,1061.7199999999998,Gasoline,1478.28,25.0,250.0,Black,False,41.8796,1006.0,BLACK,-87.9613,Dodge,5.0,130436.0,Charger,250.0,860.0,4.5,2025.0,A,4-Speed Automatic,RWD,3048.0,1892.3,2009,6795.0
1.0,894.08,Sedan,White Marsh,28.0,19,21162,2500.0,4.0,Gun Metallic,True,1112.5199999999998,Gasoline,1440.18,39.0,188.0,Black (Charcoal),True,39.374,1006.0,GRAY,-76.4439,Nissan,5.0,,Altima,188.0,0.0,4.476190476190476,1890.0,CVT,Continuously Variable Transmission,FWD,2824.48,1851.66,2020,20478.0
1.0,949.9599999999999,SUV / Crossover,Gilbert,20.0,20,85297,2000.0,4.0,Gray,False,1041.3999999999999,Gasoline,1656.08,27.0,220.0,,False,33.2883,1006.0,GRAY,-111.762,Audi,5.0,27472.0,Q5,220.0,409.0,4.25,879.0,,,AWD,2806.7,2087.88,2017,28750.0
3.0,909.3199999999998,Sedan,New Bern,25.0,9,28560,2500.0,4.0,machine gray metallic,True,1071.88,Gasoline,1455.4199999999998,34.0,184.0,Black,False,35.0751,1005.5,GRAY,-77.0285,Mazda,5.0,85472.0,MAZDA3,184.0,670.0,4.586206896551724,1717.5,M,6-Speed Manual,FWD,2700.02,1795.78,2018,14990.0
1.0,985.5199999999999,SUV / Crossover,Pembroke Pines,20.0,46,33331,2000.0,4.0,Night Black,True,1059.18,Gasoline,1739.8999999999999,25.0,252.0,Black,False,26.0294,1006.5,BLACK,-80.3553,Audi,7.0,38673.0,Q7,252.0,2102.0,4.34375,936.5,A,8-Speed Automatic,AWD,2994.66,2212.3399999999997,2017,34995.0
5.0,828.04,Pickup Truck,Vandalia,18.0,16,45377,3500.0,6.0,Magnetic Gray,True,1089.6599999999999,Gasoline,1818.6399999999996,22.0,278.0,Black/Black,True,39.889,1006.0,GRAY,-84.2209,Toyota,5.0,0.0,Tacoma,278.0,0.0,4.714285714285714,2432.5,A,6-Speed Automatic,4WD,3235.96,1910.08,2020,48503.0
1.0,911.8599999999999,Sedan,Columbus,19.0,4,43224,3500.0,6.0,Silver,False,1071.88,Gasoline,1430.0199999999998,27.0,268.0,Black,False,40.0249,1005.5,SILVER,-82.9646,Lexus,5.0,79844.0,ES 350,268.0,0.0,3.2,2474.0,A,6-Speed Automatic,FWD,2776.22,1821.18,2011,11950.0
5.0,1038.86,Minivan,Fort Wayne,19.0,132,46808,3500.0,6.0,Black,True,1038.86,Gasoline,1767.8399999999997,28.0,280.0,,True,41.1214,1007.5,BLACK,-85.1518,Honda,8.0,29.0,Odyssey,280.0,0.0,4.4,2481.0,,,FWD,2999.74,2344.4199999999996,2020,40300.0
3.0,949.9599999999999,Sedan,Tyler,30.0,41,75702,1400.0,4.0,Deep Black Pearl Metallic,True,1043.94,Gasoline,1457.9599999999998,40.0,147.0,Storm Gray/Black,True,32.3451,1006.0,BLACK,-95.3428,Volkswagen,5.0,12.0,Jetta,147.0,0.0,4.25,792.0,A,8-Speed Automatic,FWD,2684.7799999999997,1798.32,2020,21180.0
8.0,970.28,SUV / Crossover,Oak Lawn,21.0,175,60453,2400.0,4.0,Stellar Silver,True,1054.1,Gasoline,1651.0,26.0,181.0,Black,True,41.7263,1008.5,SILVER,-87.741,Hyundai,5.0,8.0,Tucson,181.0,,4.727272727272728,2087.5,A,6-Speed Automatic,AWD,2669.5399999999995,1849.12,2020,29637.0
3.0,1013.4599999999999,SUV / Crossover,Tucson,26.0,93,85705,1500.0,4.0,Midnight Blue Metallic,True,1038.86,Gasoline,1661.16,31.0,170.0,Jet Black,True,32.2895,1007.0,BLUE,-110.982,Chevrolet,5.0,10.0,Equinox,170.0,0.0,4.173913043478261,1101.5,A,Automatic,FWD,2725.4199999999996,1844.0399999999997,2020,23944.0
4.0,965.1999999999999,SUV / Crossover,Fort Myers,56.0,90,33907,2000.0,4.0,Crystal White Metallic,True,1054.1,Gasoline,1658.62,57.0,400.0,White (Blond),True,26.5971,1007.0,WHITE,-81.86,Volvo,5.0,13.0,XC60,400.0,0.0,4.0,1336.0,A,Automatic,AWD,2865.12,2115.8199999999997,2020,63495.0
2.0,942.34,Minivan,Matteson,17.0,81,60443,3600.0,6.0,Granite Pearlcoat,True,1033.78,Flex Fuel Vehicle,1752.6,25.0,283.0,Black,True,41.5062,1007.0,UNKNOWN,-87.7262,Dodge,7.0,8.0,Grand Caravan,283.0,0.0,3.787234042553192,2330.0,A,6-Speed Automatic,FWD,3078.48,2247.9,2020,25075.0
1.0,881.38,Pickup Truck,Northampton,15.0,186,1060,5700.0,8.0,Diamond Black Crystal Pearlcoat,True,1041.3999999999999,Gasoline,1973.58,21.0,395.0,Diesel Gray/Black,True,42.3316,1008.5,BLACK,-72.6345,RAM,6.0,10.0,1500,395.0,0.0,4.555555555555555,2180.0,A,8-Speed Automatic,4WD,3568.7,2016.76,2020,37090.0
3.0,1005.84,SUV / Crossover,Indianapolis,24.0,30,46254,2500.0,4.0,Jet Black Mica,True,1041.3999999999999,Gasoline,1678.9399999999998,30.0,187.0,,True,39.8331,1006.0,BLACK,-86.2471,Mazda,5.0,0.0,CX-5,187.0,,4.411764705882353,2093.0,A,Automatic,AWD,2697.48,2115.8199999999997,2020,25692.0
1.0,934.7199999999999,Sedan,Elk River,22.0,42,55330,2500.0,4.0,Atlantis Blue Metallic,True,1069.34,Gasoline,1463.04,34.0,197.0,jet black titanium,False,45.3352,1006.5,BLUE,-93.5441,Chevrolet,5.0,91392.0,Malibu,197.0,623.0,4.857142857142857,2295.5,A,6-Speed Automatic Overdrive,FWD,2738.12,1854.1999999999998,2013,8500.0
4.0,960.1199999999999,Wagon,Lawrence,22.0,363,1841,2500.0,4.0,Green,False,1092.2,Gasoline,1668.78,29.0,170.0,Brown (Tan),False,42.7037,1005.0,GREEN,-71.1706,Subaru,5.0,112235.0,Outback,170.0,1413.0,5.0,2085.0,CVT,Continuously Variable Transmission,AWD,2740.66,1821.18,2011,7900.0
4.0,960.1199999999999,Sedan,Englewood,20.0,0,80110,2400.0,4.0,Gray,False,1056.6399999999999,Gasoline,1470.6599999999999,29.0,157.0,Gray,False,39.6605,1005.5,GRAY,-105.015,Toyota,5.0,115214.0,Camry,157.0,278.0,4.571428571428571,2081.0,A,4-Speed Automatic,FWD,2720.3399999999997,1795.78,2004,5900.0
5.0,988.06,SUV / Crossover,Huntersville,18.0,11,28078,3600.0,6.0,Ebony Twilight Metallic,True,1046.48,Gasoline,1775.46,26.0,310.0,Black (Dark Galvanized With Ebony Interior Accents),True,35.4044,1006.0,UNKNOWN,-80.8538,Buick,7.0,,Enclave,310.0,0.0,3.941176470588236,1533.0,A,9-Speed Automatic,FWD,3070.86,2268.22,2020,32690.0
66.0,629.92,Convertible,Greenville,16.0,71,29607,3200.0,6.0,Brilliant Silver Metallic,False,1064.26,Gasoline,1391.9199999999998,21.0,217.0,Black Leather,False,34.8479,1006.5,SILVER,-82.3717,Mercedes-Benz,4.0,129471.0,E-Class,217.0,0.0,5.0,1989.5,A,Automatic,RWD,2715.26,1739.8999999999999,1994,12900.0
15.0,924.56,Sedan,Little Rock,22.0,25,72210,2000.0,4.0,Aurora Black,True,1082.04,Gasoline,1399.54,29.0,255.0,Black,False,34.7122,1006.0,BLACK,-92.4055,Kia,5.0,6421.0,Stinger,255.0,1279.0,4.5,830.0,A,8-Speed Automatic,RWD,2905.7599999999998,1869.4399999999998,2019,27250.0
84.0,1023.6199999999999,Sedan,South Burlington,14.0,17,5403,5000.0,8.0,BLUE,False,1049.02,Gasoline,1452.8799999999999,20.0,302.0,Gray,False,44.4389,1006.0,BLUE,-73.2102,Mercedes-Benz,5.0,122496.0,S-Class,302.0,0.0,4.333333333333333,1519.5,A,5-Speed Automatic,AWD,3086.1,1854.1999999999998,2005,7298.0
5.0,955.04,SUV / Crossover,Cedar Lake,21.0,13,46303,2400.0,4.0,Satin Metal,True,1049.02,Gasoline,1709.4199999999998,29.0,191.0,Black,False,41.3829,1006.0,UNKNOWN,-87.47,Kia,7.0,81914.0,Sorento,175.0,1193.0,4.444444444444445,1959.5,A,6-Speed Automatic,FWD,2700.02,1884.68,2013,11477.0
2.0,947.4199999999998,Sedan,Mesa,21.0,72,85202,2400.0,4.0,Summit White,False,1069.34,Gasoline,1483.36,30.0,182.0,Cocoa/Light Neutral,False,33.4076,1006.5,WHITE,-111.87,Buick,5.0,80984.0,Regal,182.0,440.0,4.888888888888889,2536.0,A,Automatic,FWD,2738.12,1856.7399999999998,2015,11495.0
1.0,894.08,Sedan,Totowa,28.0,0,7512,2500.0,4.0,Glacier White,True,1112.5199999999998,Gasoline,1440.18,39.0,188.0,Black (Charcoal),True,40.8938,1005.5,WHITE,-74.2344,Nissan,5.0,1.0,Altima,188.0,0.0,2.952380952380953,1890.0,CVT,Continuously Variable Transmission,FWD,2824.48,1851.66,2020,25435.0
1.0,1026.1599999999999,Sedan,San Antonio,29.0,7,78230,1500.0,4.0,Black,True,1074.4199999999998,Gasoline,1450.34,35.0,192.0,Black,False,29.5569,1005.5,BLACK,-98.5891,Honda,5.0,12892.0,Accord,192.0,799.0,4.2,846.0,CVT,Continuously Variable Transmission,FWD,2829.56,1861.82,2018,24888.0
3.0,904.24,Hatchback,Redwood City,24.0,178,94063,2000.0,4.0,Black,True,1046.48,Gasoline,1468.12,32.0,228.0,Black (Titan Blk W/Clark Plaid C),True,37.4959,1008.5,BLACK,-122.227,Volkswagen,5.0,,GTI,228.0,0.0,4.4,879.0,Dual Clutch,7-Speed Dual Clutch,FWD,2631.4399999999996,1798.32,2020,26624.0
2.0,1000.7599999999999,SUV / Crossover,Ithaca,26.0,15,14850,2500.0,4.0,Crystal White Pearl,True,1099.82,Gasoline,1714.5,33.0,182.0,Gray,True,42.4267,1006.0,WHITE,-76.5106,Subaru,5.0,0.0,Forester,182.0,0.0,4.2,2288.0,CVT,Continuously Variable Transmission,AWD,2669.5399999999995,2054.86,2020,27245.0
262365005122.0,777.24,Sedan,Orem,19.0,11,84058,3500.0,6.0,,True,1115.06,Gasoline,1424.94,26.0,306.0,Cashmere,False,40.2735,1006.0,UNKNOWN,-111.691,Lexus,5.0,265414.0,IS 350,306.0,633.0,4.25,2538.5,A,Automatic,RWD,2730.5,1800.8600000000001,2006,3395.0
5.0,929.64,SUV / Crossover,Libertyville,19.0,76,60048,3500.0,6.0,LUNAR SILVER METALLIC,True,1051.56,Gasoline,1711.96,26.0,290.0,,True,42.2512,1007.0,SILVER,-87.9464,Acura,7.0,7.0,MDX,290.0,0.0,4.625,2483.5,A,9-Speed Automatic,AWD,2819.3999999999996,1973.58,2020,52525.0
1.0,848.3599999999999,Sedan,Jacksonville,23.0,23,32244,2000.0,4.0,Wave,True,1076.9599999999998,Gasoline,1422.3999999999999,34.0,237.0,Jet Black,True,30.2025,1006.0,UNKNOWN,-81.7391,Cadillac,5.0,10.0,CT4,237.0,0.0,4.777777777777778,879.0,A,Automatic,RWD,2776.22,1973.58,2020,35215.0
3.0,949.9599999999999,Sedan,Indianapolis,29.0,62,46240,2000.0,4.0,Aspen White Tricoat,True,1117.6,Gasoline,1445.26,39.0,149.0,Black (Charcoal),True,,1006.5,WHITE,-86.0995,Nissan,5.0,5.0,Sentra,149.0,0.0,4.090909090909091,2273.0,CVT,Continuously Variable Transmission,FWD,2712.72,1816.1,2020,21464.0
3.0,906.78,Sedan,Madison,27.0,33,53719,2000.0,4.0,Gravity Gray,True,1071.88,Gasoline,1435.1,37.0,147.0,Black,False,43.055,1006.0,GRAY,-89.4932,Kia,5.0,3291.0,Forte,147.0,521.0,4.0,2316.0,M,6-Speed Manual,FWD,2700.02,1800.8600000000001,2020,17994.0
3.0,906.78,SUV / Crossover,Las Vegas,26.0,8,89104,1400.0,4.0,Mosaic Black Metallic,True,1036.32,Gasoline,1648.46,31.0,138.0,Jet Black,False,36.1444,1005.5,BLACK,-115.1,Chevrolet,5.0,12971.0,Trax,138.0,257.0,3.657142857142857,174.0,A,6-Speed Automatic,FWD,2555.24,1775.46,2019,16029.0
1.0,1003.3,SUV / Crossover,Carson City,22.0,517,89701,2000.0,4.0,Stellar Black Metallic,True,1026.1599999999999,Gasoline,1628.1399999999999,29.0,237.0,Jet Black With Cinnamon Accents,True,39.1333,1007.5,BLACK,-119.771,Cadillac,5.0,144.0,XT4,237.0,0.0,4.333333333333333,879.0,A,9-Speed Automatic,4WD,2778.7599999999998,2120.9,2019,54930.0
3.0,949.9599999999999,Sedan,Greenville,29.0,54,27834,2000.0,4.0,Fresh Powder,True,1117.6,Gasoline,1445.26,39.0,149.0,Black (Charcoal),True,35.5716,1006.5,UNKNOWN,-77.4034,Nissan,5.0,,Sentra,149.0,0.0,4.777777777777778,2273.0,CVT,Continuously Variable Transmission,FWD,2712.72,1816.1,2020,19579.0
3.0,949.9599999999999,Sedan,Buford,30.0,33,30519,1400.0,4.0,Black Uni,True,1043.94,Gasoline,1457.9599999999998,40.0,147.0,Titan Black,True,34.0831,1006.0,BLACK,-83.988,Volkswagen,5.0,10.0,Jetta,147.0,0.0,4.428571428571429,792.0,A,8-Speed Automatic,FWD,2684.7799999999997,1798.32,2020,21190.0
1.0,894.08,Pickup Truck,Daphne,14.0,29,36526,6200.0,8.0,Silver Ice Metallic,True,1130.3,Gasoline,1993.8999999999999,18.0,420.0,Black,True,30.5975,1006.0,SILVER,-87.8981,Chevrolet,6.0,,Silverado 1500,355.0,0.0,4.2,2241.5,A,6-Speed Automatic Overdrive,4WD,3746.5,2062.48,2020,37817.0
1.0,,SUV / Crossover,Jericho,19.0,42,11753,3000.0,6.0,White,True,,Gasoline,1696.7199999999998,23.0,335.0,,True,40.7799,1006.5,WHITE,-73.5676,Porsche,5.0,0.0,Cayenne,335.0,0.0,3.9,836.0,,,AWD,2895.6,2194.56,2020,86790.0
7.0,906.78,SUV / Crossover,Ellwood City,24.0,216,16117,1400.0,4.0,BLACK,True,1036.32,Gasoline,1684.0199999999998,29.0,138.0,JET BLACK,True,40.8573,1009.0,BLACK,-80.2943,Chevrolet,5.0,0.0,Trax,138.0,0.0,4.666666666666667,174.0,A,Automatic,AWD,2555.24,1775.46,2020,26335.0
1.0,1023.6199999999999,SUV / Crossover,Midland,22.0,62,79703,2400.0,4.0,Bright White Clear Coat,True,1043.94,Gasoline,1668.78,31.0,180.0,,True,31.9784,1006.5,WHITE,-102.114,Jeep,5.0,10.0,Cherokee,271.0,0.0,3.375,2319.5,A,Automatic,FWD,2705.1,1859.28,2020,27225.0
